"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --bytes --time --cpu --disk --page --int --load --mem --net --proc --io --swap --sys --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --output dstat/data/csv/dool/all.csv 1 600",,,,"Date:","22 Mar 2023 21:22:03 -03"
"system","total cpu usage",,,,,"dsk/total",,"paging",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"io/total",,"swap",,"system",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,
"time","usr","sys","idl","wai","stl","read","writ","in","out","138","139","140","1m","5m","15m","used","free","cach","avai","recv","send","run","blk","new","read","writ","used","free","int","csw","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH"
Mar-22 21:28:11,6.810,1.639,91.425,0.126,0,0,1679360,0,0,0,20,0,1.230,5.260,4.880,3203502080,2140389376,10542665728,12773847040,494,358,0,0,8,0,22,1835008,1021571072,1603,3599,0,13216,348622,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,173,534,506,0,0,0,0,0,305551,3141,213677,22176,
Mar-22 21:28:12,7.143,2.130,90.602,0.125,0,0,221184,0,0,0,15,0,1.230,5.260,4.880,3203489792,2140364800,10542702592,12773945344,0,0,0,0,8,0,36,1835008,1021571072,1679,3736,0,13216,348631,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,2644,2540,1778,0,0,0,0,0,305551,3141,213671,22176,
Mar-22 21:28:13,7.197,1.641,91.035,0.126,0,0,122880,0,0,0,15,0,1.230,5.260,4.880,3204177920,2139684864,10542694400,12773531648,0,0,0,0,1,0,12,1835008,1021571072,1645,2810,0,13216,348631,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,500,505,509,0,0,0,0,0,305551,3141,213505,22176,
Mar-22 21:28:14,7.750,1.750,90.375,0.125,0,0,0,0,0,0,54,0,1.130,5.180,4.850,3204337664,2139582464,10542637056,12773478400,960,817,0,0,0,0,0,1835008,1021571072,1739,2641,0,13216,348630,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,9,1,17,9,56,868,54,814,0,107,351,362,0,0,0,0,0,305551,3141,213480,22176,
Mar-22 21:28:15,6.810,2.018,91.173,0,0,0,0,0,0,0,15,0,1.130,5.180,4.850,3204165632,2139709440,10542682112,12773408768,0,0,1,0,0,0,0,1835008,1021571072,1485,2308,0,13216,348640,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,7,1,17,9,56,868,54,814,0,196,372,25628,0,0,0,0,0,305551,3141,214542,22176,
Mar-22 21:28:16,6.810,2.018,91.047,0.126,0,0,0,0,0,0,16,0,1.130,5.180,4.850,3200618496,2143244288,10542694400,12777238528,0,1278,0,0,8,0,0,1835008,1021571072,1709,3770,0,13216,348643,0,0,6,56,12,10,58,0,1079,19,22,0,0,7,13,0,7,1,20,9,56,868,54,814,0,1748,1546,1575,0,0,0,0,0,305551,3141,214374,22176,
Mar-22 21:28:17,8.712,1.389,89.646,0.253,0,0,0,0,0,0,16,0,1.130,5.180,4.850,3201167360,2142621696,10542768128,12776574976,0,920,0,0,8,0,0,1835008,1021571072,1785,3640,0,13184,348644,0,0,6,56,12,10,58,0,1079,19,22,0,0,7,13,0,7,1,20,9,56,868,54,814,0,1317,1556,1532,0,0,0,0,0,305551,3141,214222,22176,
Mar-22 21:28:18,6.927,1.385,91.436,0.252,0,0,0,0,0,0,17,0,1.130,5.180,4.850,3201585152,2142203904,10542768128,12776431616,0,920,0,0,0,0,0,1835008,1021571072,1447,2184,0,13184,348644,0,0,6,56,12,10,58,0,1079,19,22,0,0,7,13,0,7,1,20,9,56,868,54,814,0,68,230,313,0,0,0,0,0,305551,3141,214120,22176,
Mar-22 21:28:19,6.700,1.643,91.277,0.379,0,0,221184,0,0,0,30,0,1.120,5.110,4.830,3200999424,2143326208,10542231552,12777017344,1659,5410,0,0,0,0,24,1835008,1021571072,1554,3160,0,13184,348585,0,0,6,56,12,10,58,0,1079,19,22,0,0,7,13,0,8,1,20,9,56,868,54,814,0,93,289,440,0,0,0,0,0,305551,3141,214272,22176,
Mar-22 21:28:20,7.431,1.763,90.680,0.126,0,0,794624,0,0,0,65,0,1.120,5.110,4.830,3201826816,2142756864,10541973504,12776448000,15602,1450,0,0,0,0,174,1835008,1021571072,1627,2546,0,13184,348595,0,0,6,56,12,10,58,0,1079,19,22,0,0,7,13,0,8,1,20,9,56,868,54,814,0,610,693,621,0,0,0,0,0,305551,3141,214255,22176,
Mar-22 21:28:21,7.915,1.884,90.201,0,0,0,0,0,0,0,16,0,1.120,5.110,4.830,3201437696,2142797824,10542321664,12776579072,0,0,0,0,8,0,0,1835008,1021571072,1691,3516,0,13184,348591,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,1359,1512,1487,0,0,0,0,0,305551,3141,214265,22176,
Mar-22 21:28:22,6.818,2.020,91.035,0.126,0,0,0,0,0,0,16,0,1.120,5.110,4.830,3201675264,2142584832,10542297088,12776493056,0,358,0,0,8,0,0,1835008,1021571072,1636,3437,0,13184,348600,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,1489,1685,1517,0,0,0,0,0,305551,3141,214220,22176,
Mar-22 21:28:23,6.801,1.008,92.191,0,0,0,0,0,0,0,17,0,1.120,5.110,4.830,3201548288,2142642176,10542366720,12777897984,167,187,0,0,0,0,0,1835008,1021571072,1526,2334,0,13184,348601,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,59,236,409,0,0,0,0,0,305551,3141,214227,22176,
Mar-22 21:28:24,6.983,1.746,90.898,0.374,0,0,409600,0,0,0,13,0,1.110,5.040,4.810,3200995328,2143195136,10542366720,12778483712,0,0,0,0,0,0,20,1835008,1021571072,1369,2283,0,13184,348601,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,428,281,250,0,0,0,0,0,305551,3141,214362,22176,
Mar-22 21:28:25,6.801,2.015,85.894,5.290,0,0,7446528,0,0,0,15,0,1.110,5.040,4.810,3203223552,2140942336,10542391296,12776255488,0,0,0,0,1,0,314,1835008,1021571072,1546,2509,0,13184,348601,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,8,1,17,9,56,868,54,814,0,498,1269,1269,0,0,0,0,0,305551,3141,213812,22176,
Mar-22 21:28:26,7.170,1.887,90.943,0,0,0,0,0,0,0,37,0,1.110,5.040,4.810,3204128768,2140037120,10542391296,12775362560,0,0,0,0,8,0,0,1835008,1021571072,1685,3602,0,13152,348601,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,6,1,17,9,56,868,54,814,0,1333,1491,1493,0,0,0,0,0,305551,3141,213591,22176,
Mar-22 21:28:27,7.779,1.882,90.213,0.125,0,0,0,0,0,0,20,0,1.110,5.040,4.810,3187351552,2156814336,10542391296,12777496576,0,358,2,0,7,0,0,1835008,1021571072,2450,8140,0,14208,349667,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,6,1,17,9,56,868,54,814,0,19051,37220,23880,0,0,0,0,0,305551,3141,203199,22176,
Mar-22 21:28:28,8.586,1.894,89.520,0,0,0,0,0,0,0,23,0,1.110,5.040,4.810,3383816192,1954267136,10548432896,12580761600,563,633,0,0,1,0,0,1835008,1021571072,2010,31397,0,13184,349670,0,0,6,56,12,10,58,0,1076,19,19,0,0,7,13,0,6,1,17,9,56,868,54,814,0,34448,38226,3012,0,0,0,0,0,305551,3141,168237,22176,
Mar-22 21:28:29,6.901,1.506,91.217,0.376,0,0,2244608,0,0,0,15,0,1.100,4.970,4.790,3395850240,1941704704,10548961280,12569071616,0,0,0,0,0,0,28,1835008,1021571072,1528,2901,0,13184,349699,0,0,6,56,12,10,58,0,1075,19,19,0,0,7,13,0,6,1,17,8,56,868,54,814,0,4609,5530,1933,0,0,0,0,0,305551,3141,165170,22176,
Mar-22 21:28:30,8.302,1.887,89.686,0.126,0,0,434176,0,0,0,44,0,1.100,4.970,4.790,3396558848,1940983808,10548973568,12571025408,16233,5561,0,0,0,0,40,1835008,1021571072,1721,3333,0,13184,349699,0,0,6,56,12,10,58,0,1074,18,19,0,0,7,11,0,7,2,17,8,56,868,54,814,0,75,357,402,0,0,0,0,0,305551,3141,164994,22176,
Mar-22 21:28:31,7.663,2.136,90.201,0,0,0,0,0,0,0,20,0,1.100,4.970,4.790,3398311936,1939230720,10548973568,12569096192,1364,591,0,0,8,0,0,1835008,1021571072,1728,3513,0,13184,349698,0,0,6,56,12,10,58,0,1074,18,19,0,0,7,11,0,7,2,17,8,56,868,54,814,0,1344,1638,1651,0,0,0,0,0,305551,3141,164566,22176,
Mar-22 21:28:32,6.901,1.129,91.844,0.125,0,0,0,0,0,0,45,0,1.100,4.970,4.790,3398774784,1938759680,10548981760,12568625152,0,358,1,0,1,0,0,1835008,1021571072,1524,2518,0,13184,349696,0,0,6,56,12,10,58,0,1074,18,19,0,0,7,11,0,7,2,17,8,56,868,54,814,0,1515,1305,1094,0,0,0,0,0,305551,3141,164325,22176,
Mar-22 21:28:33,6.633,2.253,91.114,0,0,0,0,0,0,0,15,0,1.100,4.970,4.790,3399536640,1937985536,10548994048,12567904256,0,0,0,0,7,0,0,1835008,1021571072,1673,3554,0,13184,349697,0,0,6,56,12,10,58,0,1073,18,19,0,0,7,11,0,7,2,17,7,56,868,54,814,0,212,432,606,0,0,0,0,0,305551,3141,164262,22176,
Mar-22 21:28:34,7.509,1.126,91.114,0.250,0,0,0,0,0,0,18,0,1.090,4.910,4.770,3400028160,1937485824,10549002240,12567404544,86,106,0,0,0,0,0,1835008,1021571072,1459,2269,0,13184,349696,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,42,201,195,0,0,0,0,0,305551,3141,164140,22176,
Mar-22 21:28:35,7.188,1.009,91.425,0.378,0,0,786432,0,0,0,15,0,1.090,4.910,4.770,3401236480,1936265216,10549014528,12566200320,0,0,0,0,0,0,64,1835008,1021571072,1462,2441,0,13184,349706,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,245,517,318,0,0,0,0,0,305551,3141,163842,22176,
Mar-22 21:28:36,9.148,1.504,89.223,0.125,0,0,0,0,0,0,22,0,1.090,4.910,4.770,3401478144,1935814656,10549223424,12566192128,650,484,0,0,8,0,0,1835008,1021571072,1817,4096,0,13184,349736,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,2664,2638,1840,0,0,0,0,0,305551,3141,163732,22176,
Mar-22 21:28:37,7.945,1.009,91.047,0,0,0,0,0,0,0,16,0,1.090,4.910,4.770,3401895936,1935568896,10549051392,12565884928,0,358,0,0,0,0,0,1835008,1021571072,1541,2360,0,13184,349736,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,35,336,330,0,0,0,0,0,305551,3141,163672,22176,
Mar-22 21:28:38,8.543,2.136,89.196,0.126,0,0,0,0,0,0,49,0,1.090,4.910,4.770,3403124736,1934082048,10549309440,12564443136,298,1150,0,0,9,0,0,1835008,1021571072,1883,4444,0,13216,349737,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,10,1,6,3,17,6,56,868,54,814,0,1650,1679,1685,0,0,0,0,0,305551,3141,163309,22176,
Mar-22 21:28:39,8.271,1.880,89.599,0.251,0,0,0,0,0,0,46,0,1.080,4.840,4.750,3403620352,1933582336,10549313536,12563943424,31305,5164,2,0,0,0,0,1835008,1021571072,1680,2716,0,13216,349737,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,54,239,269,0,0,0,0,0,305551,3141,163187,22176,
Mar-22 21:28:40,7.071,1.389,90.909,0.631,0,0,573440,0,0,0,17,0,1.080,4.840,4.750,3404095488,1933090816,10549329920,12563451904,0,0,0,0,1,0,46,1835008,1021571072,1535,2436,0,13216,349737,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,409,295,282,0,0,0,0,0,305551,3141,163067,22176,
Mar-22 21:28:41,5.912,1.887,92.075,0.126,0,0,0,0,0,0,32,0,1.080,4.840,4.750,3404328960,1932857344,10549329920,12563218432,15817,5016,0,0,8,0,0,1835008,1021571072,1653,4412,0,13216,349739,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,1320,1548,1536,0,0,0,0,0,305551,3141,163010,22176,
Mar-22 21:28:42,7.421,1.006,91.572,0,0,0,0,0,0,0,22,0,1.080,4.840,4.750,3404820480,1932353536,10549342208,12565684224,1444,924,1,0,0,0,0,1835008,1021571072,1520,2325,0,13216,349739,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,258,452,204,0,0,0,0,0,305551,3141,162887,22176,
Mar-22 21:28:43,7.595,1.772,90.506,0.127,0,0,0,0,0,0,20,0,1.080,4.840,4.750,3405086720,1931952128,10549477376,12565446656,334,732,0,0,8,0,0,1835008,1021571072,1810,3871,0,13216,349762,0,0,6,56,12,10,58,0,1074,18,19,0,0,7,11,0,8,2,17,6,56,870,54,816,0,1516,1832,1819,0,0,0,0,0,305551,3141,162789,22176,
Mar-22 21:28:44,6.179,1.135,92.686,0,0,0,0,0,0,0,37,0,1.080,4.780,4.720,3405271040,1931722752,10549522432,12565274624,0,0,0,0,0,0,0,1835008,1021571072,1467,2363,0,13216,349769,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,573,229,214,0,0,0,0,0,305551,3141,162733,22176,
Mar-22 21:28:45,5.912,1.006,92.704,0.377,0,0,507904,0,0,0,15,0,1.080,4.780,4.720,3405721600,1931280384,10549514240,12564832256,0,0,0,0,0,0,50,1835008,1021571072,1363,2238,0,13216,349769,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,92,287,255,0,0,0,0,0,305551,3141,162695,22176,
Mar-22 21:28:46,6.818,2.020,91.162,0,0,0,0,0,0,0,18,0,1.080,4.780,4.720,3402014720,1934974976,10549526528,12576186368,86,106,0,0,8,0,0,1835008,1021571072,1688,3613,0,13216,349769,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,1324,1483,2767,0,0,0,0,0,305551,3141,163527,22176,
Mar-22 21:28:47,7.035,1.382,91.457,0.126,0,0,0,0,0,0,15,0,1.080,4.780,4.720,3401900032,1935089664,10549526528,12576301056,0,0,0,0,0,0,0,1835008,1021571072,1509,2301,0,13216,349769,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,51,198,216,0,0,0,0,0,305551,3141,163555,22176,
Mar-22 21:28:48,7.071,2.146,90.783,0,0,0,0,0,0,0,16,0,1.080,4.780,4.720,3399434240,1937555456,10549526528,12574134272,0,358,0,0,8,0,0,1835008,1021571072,1667,3610,0,13216,349769,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,1689,1516,14014,0,0,0,0,0,305551,3141,164157,22176,
Mar-22 21:28:49,7.440,1.009,91.425,0.126,0,0,0,0,0,0,15,0,0.990,4.700,4.700,3394953216,1942036480,10549526528,12572733440,0,0,2,0,0,0,0,1835008,1021571072,1563,2471,0,13216,349769,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,35,354,1789,0,0,0,0,0,305551,3141,165251,22176,
Mar-22 21:28:50,7.277,1.506,90.966,0.251,0,0,212992,0,0,0,42,0,0.990,4.700,4.700,3393048576,1943945216,10549522432,12573843456,0,0,0,0,1,0,26,1835008,1021571072,1674,2570,0,13216,349789,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,666,779,1204,0,0,0,0,0,305551,3141,165591,22176,
Mar-22 21:28:51,7.152,2.258,90.590,0,0,0,196608,0,0,0,18,0,0.990,4.700,4.700,3393175552,1943666688,10549673984,12573446144,78,106,0,0,8,0,14,1835008,1021571072,1671,3628,0,13216,349789,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,1352,1495,1487,0,0,0,0,0,305551,3141,165649,22176,
Mar-22 21:28:52,7.576,1.515,90.783,0.126,0,0,0,0,0,0,35,0,0.990,4.700,4.700,3393662976,1943179264,10549673984,12572962816,15859,5016,0,0,0,0,0,1835008,1021571072,1595,3291,0,13216,349790,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,396,265,274,0,0,0,0,0,305551,3141,165530,22176,
Mar-22 21:28:53,7.722,1.772,90.506,0,0,0,0,0,0,0,42,0,0.990,4.700,4.700,3393294336,1943547904,10549673984,12573331456,10051,4723,0,0,8,0,0,1835008,1021571072,1945,4087,0,13216,349791,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,12,0,8,2,17,6,56,868,54,814,0,1318,1496,1489,0,0,0,0,0,305551,3141,165620,22176,
Mar-22 21:28:54,7.241,1.748,90.886,0.125,0,0,0,0,0,0,31,0,0.910,4.620,4.670,3393069056,1944371200,10549075968,12573622272,1618,2126,0,0,0,0,0,1835008,1021571072,1525,2390,0,13216,349732,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,66,287,385,0,0,0,0,0,305551,3141,165758,22176,
Mar-22 21:28:55,7.366,1.623,90.762,0.250,0,0,0,0,0,0,15,0,0.910,4.620,4.670,3393150976,1944174592,10549190656,12571566080,0,0,0,0,0,0,0,1835008,1021571072,1413,2350,0,13216,349732,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,54,205,672,0,0,0,0,0,305551,3141,165773,22176,
Mar-22 21:28:56,7.071,2.146,90.152,0.631,0,0,1515520,0,0,0,44,0,0.910,4.620,4.670,3390390272,1953320960,10542804992,12573523968,0,0,0,0,8,0,294,1835008,1021571072,1837,3895,0,13216,348611,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,1687,1829,4149,0,0,0,0,0,305551,3141,168006,22176,
Mar-22 21:28:57,6.683,1.135,92.055,0.126,0,0,1572864,0,0,0,15,0,0.910,4.620,4.670,3389988864,1953923072,10542645248,12573581312,0,0,0,0,0,0,44,1835008,1021571072,1518,2443,0,13216,348621,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,261,654,781,0,0,0,0,0,305551,3141,168153,22176,
Mar-22 21:28:58,8.145,2.130,89.599,0.125,0,0,0,0,0,0,14,0,0.910,4.620,4.670,3390038016,1953701888,10542817280,12573351936,0,0,0,0,8,0,0,1835008,1021571072,1663,3570,0,13216,348631,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,1349,1552,1477,0,0,0,0,0,305551,3141,168099,22176,
Mar-22 21:28:59,7.440,1.261,91.299,0,0,0,0,0,0,0,18,0,0.920,4.560,4.650,3390255104,1953484800,10542817280,12573138944,46,358,0,0,0,0,0,1835008,1021571072,1436,2405,0,13216,348631,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,59,195,213,0,0,0,0,0,305551,3141,168046,22176,
Mar-22 21:29:00,7.654,1.255,90.966,0.125,0,0,0,0,0,0,13,0,0.920,4.560,4.650,3390189568,1953538048,10542829568,12573204480,0,0,0,0,0,0,0,1835008,1021571072,1452,2311,0,13216,348631,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,422,273,236,0,0,0,0,0,305551,3141,168059,22176,
Mar-22 21:29:01,7.197,2.652,90.025,0.126,0,0,15835136,0,0,0,19,0,0.920,4.560,4.650,3392856064,1951367168,10542333952,12570521600,424,0,0,0,16,0,1500,1835008,1021571072,2777,10660,0,13216,348574,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,2766,4742,4827,0,0,0,0,0,305551,3141,167529,22176,
Mar-22 21:29:02,7.403,1.255,91.343,0,0,0,0,0,0,0,41,0,0.920,4.560,4.650,3392147456,1951985664,10542411776,12571291648,46,0,0,0,1,0,0,1835008,1021571072,1657,2423,0,13216,348573,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,628,534,530,0,0,0,0,0,305551,3141,167680,22176,
Mar-22 21:29:03,7.925,2.138,89.811,0.126,0,0,1597440,0,0,0,31,0,0.920,4.560,4.650,3392524288,1951608832,10542411776,12570918912,15984,5117,0,0,8,0,26,1835008,1021571072,1884,4672,0,13184,348570,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,1419,1745,1778,0,0,0,0,0,305551,3141,167588,22176,
Mar-22 21:29:04,7.799,1.132,90.943,0.126,0,0,0,0,0,0,21,0,0.920,4.500,4.630,3391889408,1952202752,10542452736,12571660288,1404,1242,0,0,0,0,0,1835008,1021571072,1445,2418,0,13184,348580,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,404,225,232,0,0,0,0,0,305551,3141,167733,22176,
Mar-22 21:29:05,6.415,1.132,92.453,0,0,0,0,0,0,0,15,0,0.920,4.500,4.630,3392094208,1951997952,10542452736,12571455488,0,0,0,0,0,0,0,1835008,1021571072,1412,2266,0,13184,348590,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,85,283,205,0,0,0,0,0,305551,3141,167683,22176,
Mar-22 21:29:06,6.784,1.256,91.834,0.126,0,0,352256,0,0,0,15,0,0.920,4.500,4.630,3392233472,1951768576,10542542848,12571414528,0,0,0,0,8,0,22,1835008,1021571072,1559,3531,0,13184,348590,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,1348,1544,1510,0,0,0,0,0,305551,3141,167627,22176,
Mar-22 21:29:07,6.775,1.129,91.970,0.125,0,0,0,0,0,0,18,0,0.920,4.500,4.630,3391922176,1952075776,10542546944,12571725824,698,0,0,0,0,0,0,1835008,1021571072,1520,2394,0,13184,348590,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,53,215,232,0,0,0,0,0,305551,3141,167702,22176,
Mar-22 21:29:08,6.810,1.639,91.425,0.126,0,0,253952,0,0,0,36,0,0.920,4.500,4.630,3392921600,1951084544,10542538752,12570734592,0,0,0,0,8,0,22,1835008,1021571072,1721,3742,0,13184,348590,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,1676,1688,1668,0,0,0,0,0,305551,3141,167460,22176,
Mar-22 21:29:09,8.030,1.631,90.339,0,0,0,0,0,0,0,19,0,1.010,4.460,4.620,3393376256,1950609408,10542559232,12570271744,334,374,0,0,0,0,0,1835008,1021571072,1590,2467,0,13184,348590,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,61,279,249,0,0,0,0,0,305551,3141,167344,22176,
Mar-22 21:29:10,7.215,1.392,91.266,0.127,0,0,0,0,0,0,16,0,1.010,4.460,4.620,3393351680,1950633984,10542559232,12570296320,0,358,0,0,0,0,0,1835008,1021571072,1605,2519,0,13184,348591,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,35,292,271,0,0,0,0,0,305551,3141,167350,22176,
Mar-22 21:29:11,7.945,1.765,90.164,0.126,0,0,892928,0,0,0,15,0,1.010,4.460,4.620,3393064960,1950691328,10542788608,12627505152,70,0,0,0,8,0,128,1835008,1021571072,1759,4160,0,13184,348611,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,1943,2333,1995,0,0,0,0,0,305551,3141,167364,22176,
Mar-22 21:29:12,6.936,0.883,92.182,0,0,0,0,0,0,0,15,0,1.010,4.460,4.620,3393843200,1949974528,10542727168,12626792448,0,0,0,0,0,0,0,1835008,1021571072,1554,2480,0,13184,348610,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,420,230,218,0,0,0,0,0,305551,3141,167189,22176,
Mar-22 21:29:13,8.920,3.392,87.563,0.126,0,0,2416640,0,0,0,17,0,1.010,4.460,4.620,3595071488,1742630912,10548842496,12425322496,167,187,0,0,8,0,20,1835008,1021571072,2653,36675,0,13120,349680,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,52556,74671,22379,0,0,0,0,0,295408,3141,126711,22176,
Mar-22 21:29:14,9.068,2.015,88.791,0.126,0,0,0,0,0,0,63,0,1.010,4.400,4.600,3595997184,1741660160,10548887552,12424396800,16622,6094,1,0,1,0,0,1835008,1021571072,1889,3700,0,13120,349691,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,8,3,17,6,56,868,54,814,0,511,643,431,0,0,0,0,0,295282,3141,126600,22176,
Mar-22 21:29:15,7.277,0.878,91.844,0,0,0,0,0,0,0,26,0,1.010,4.400,4.600,3596763136,1740668928,10549112832,12423618560,1253,944,1,0,0,0,0,1835008,1021571072,1549,2392,0,13120,349691,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,57,216,232,0,0,0,0,0,295282,3141,126358,22176,
Mar-22 21:29:16,6.918,2.138,90.818,0.126,0,0,376832,0,0,0,15,0,1.010,4.400,4.600,3597438976,1739993088,10549112832,12422950912,0,0,0,0,8,0,22,1835008,1021571072,1701,3660,0,13152,349690,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,1686,1675,1651,0,0,0,0,0,295282,3141,126193,22176,
Mar-22 21:29:17,6.549,1.008,92.317,0.126,0,0,0,0,0,0,15,0,1.010,4.400,4.600,3598422016,1738989568,10549133312,12421959680,107,0,0,0,0,0,0,1835008,1021571072,1446,2333,0,13152,349690,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,37,199,191,0,0,0,0,0,295282,3141,125948,22176,
Mar-22 21:29:18,7.224,1.648,91.001,0.127,0,0,1277952,0,0,0,14,0,1.010,4.400,4.600,3544571904,1792847872,10549125120,12573261824,0,0,0,0,8,0,16,1835008,1021571072,1763,3640,0,13152,349700,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,1460,1847,15038,0,0,0,0,0,295219,3141,139160,22176,
