"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --cpu --disk --page --int --load --mem --net --proc --io --swap --sys --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --output dstat/data/csv/dstat/all_with_default_time.csv 1 600",,,,"Date:","22 Mar 2023 22:03:09 -03"
"total cpu usage",,,,,"dsk/total",,"paging",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"io/total",,"swap",,"system",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,
"usr","sys","idl","wai","stl","read","writ","in","out","138","139","140","1m","5m","15m","used","free","buff","cach","recv","send","run","blk","new","read","writ","used","free","int","csw","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH"
3.634,1.754,94.361,0.251,0,0,0,0,0,0,15,0,0.080,3.350,3.400,3423232000,1929338880,193929216,10583568384,0,0,0,0,0,0,0,1835008,1021571072,1115,1757,0,13152,348150,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,48,220,7255,0,0,0,0,0,289051,3141,178651,22176,
4.282,1.763,93.703,0.252,0,0,0,0,0,0,14,0,0.080,3.350,3.400,3420622848,1931939840,193929216,10583642112,0,0,1,0,8,0,0,1835008,1021571072,1377,3120,0,13152,348160,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1995,2022,2456,0,0,0,0,0,289051,3141,179286,22176,
3.894,1.633,94.221,0.251,0,0,1343488,0,0,0,15,0,0.080,3.350,3.400,3421577216,1930936320,193937408,10583683072,359,0,0,0,0,0,18,1835008,1021571072,1151,1884,0,13152,348170,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,72,298,407,0,0,0,0,0,289051,3141,179111,22176,
3.676,1.901,94.297,0.127,0,0,3465216,0,0,0,42,0,0.070,3.300,3.380,3419545600,1932967936,193937408,10583425024,167,187,0,0,8,0,474,1835008,1021571072,1506,3724,0,13152,348170,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1270,1990,1855,0,0,0,0,0,289051,3141,179537,22176,
4.156,1.259,94.584,0,0,0,0,0,0,0,16,0,0.070,3.300,3.380,3420340224,1932169216,193937408,10584735744,0,358,0,0,0,0,0,1835008,1021571072,1144,1852,0,13152,348171,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,12,388,252,0,0,0,0,0,289051,3141,179472,22176,
3.894,1.256,94.724,0.126,0,0,0,0,0,0,15,0,0.070,3.300,3.380,3420049408,1932460032,193937408,10584211456,0,0,1,0,0,0,0,1835008,1021571072,1128,1936,0,13152,348170,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,270,122,395,0,0,0,0,0,289051,3141,179854,22176,
3.894,2.010,93.970,0.126,0,0,0,0,0,0,13,0,0.070,3.300,3.380,3421306880,1931722752,193937408,10583166976,0,0,0,0,9,0,0,1835008,1021571072,1363,3383,0,13152,348102,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,1835,1697,1702,0,0,0,0,0,289051,3141,179233,22176,
3.275,1.008,95.718,0,0,0,0,0,0,0,13,0,0.070,3.300,3.380,3421364224,1931743232,193937408,10583089152,0,0,0,0,0,0,0,1835008,1021571072,1051,1753,0,13152,348102,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,3,120,254,0,0,0,0,0,289051,3141,179238,22176,
4.408,2.267,93.073,0.252,0,0,573440,0,0,0,39,0,0.070,3.240,3.360,3422871552,1930223616,193949696,10583089152,16215,5462,1,0,8,0,36,1835008,1021571072,1670,4457,0,13152,348102,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1306,1713,1557,0,0,0,0,0,289051,3141,178867,22176,
4.654,1.635,93.585,0.126,0,0,0,0,0,0,59,0,0.070,3.240,3.360,3425148928,1927749632,193949696,10583285760,1444,1282,0,0,0,0,0,1835008,1021571072,1338,20821,0,13152,348132,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1387,2749,2017,0,0,0,0,0,289051,3141,178452,22176,
3.657,1.135,95.208,0,0,0,0,0,0,0,17,0,0.070,3.240,3.360,3426078720,1926778880,193949696,10584375296,46,0,0,0,0,0,0,1835008,1021571072,1081,1824,0,13152,348133,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,75,523,132,0,0,0,0,0,289051,3141,178026,22176,
3.904,1.511,94.458,0.126,0,0,0,0,0,0,29,0,0.070,3.240,3.360,3426304000,1926553600,193949696,10584375296,15857,5299,1,0,4,0,0,1835008,1021571072,1276,3329,0,13152,348138,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1318,1480,1843,0,0,0,0,0,289051,3141,178361,22176,
3.513,1.255,94.981,0.251,0,0,0,0,0,0,22,0,0.070,3.240,3.360,3425005568,1927847936,193949696,10583330816,15662,993,0,0,4,0,0,1835008,1021571072,1123,2427,0,13152,348132,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,6,246,117,0,0,0,0,0,289051,3141,178352,22176,
4.666,1.387,93.821,0.126,0,0,0,0,0,0,15,0,0.060,3.190,3.340,3425492992,1927360512,193949696,10583330816,0,0,0,0,8,0,0,1835008,1021571072,1461,3402,0,13152,348132,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1536,1429,1573,0,0,0,0,0,289051,3141,178168,22176,
4.425,1.517,93.552,0.506,0,0,4218880,0,0,0,16,0,0.060,3.190,3.340,3447037952,1904779264,193957888,10584424448,0,358,0,0,0,0,406,1835008,1021571072,1548,2966,0,13152,348179,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,5515,7228,1825,0,0,0,0,0,289051,3141,172724,22176,
3.774,1.509,94.717,0,0,0,0,0,0,0,50,0,0.060,3.190,3.340,3446304768,1905512448,193957888,10584424448,259,187,0,0,0,0,0,1835008,1021571072,1135,1875,0,13152,348179,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,37,116,444,0,0,0,0,0,289051,3141,172838,22176,
5.144,1.380,93.350,0.125,0,0,0,0,0,0,15,0,0.060,3.190,3.340,3449753600,1901662208,193957888,10584825856,0,0,0,0,0,0,0,1835008,1021571072,1300,2554,0,13152,348217,0,0,6,56,12,10,58,0,1077,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,2077,2789,645,0,0,0,0,0,289051,3141,171642,22176,
3.522,1.761,94.717,0,0,0,0,0,0,0,15,0,0.060,3.190,3.340,3448918016,1902272512,193957888,10586099712,0,0,0,0,8,0,0,1835008,1021571072,1339,3018,0,13152,348218,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,963,955,1502,0,0,0,0,0,289051,3141,172043,22176,
3.909,2.018,93.947,0.126,0,0,0,0,0,0,23,0,0.140,3.150,3.330,3448066048,1903124480,193957888,10585575424,950,246,0,0,9,0,0,1835008,1021571072,1387,3286,0,13184,348217,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,1820,1589,1937,0,0,0,0,0,289051,3141,172641,22176,
4.517,1.506,93.726,0.251,0,0,0,0,0,0,33,0,0.140,3.150,3.330,3446870016,1904189440,193957888,10585182208,15817,5016,0,0,0,0,0,1835008,1021571072,1316,2730,0,13184,348218,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,4,314,188,0,0,0,0,0,289051,3141,172511,22176,
3.885,1.504,94.236,0.376,0,0,647168,0,0,0,22,0,0.140,3.150,3.330,3447078912,1903976448,193961984,10585182208,1444,1282,0,0,0,0,32,1835008,1021571072,1211,1996,0,13184,348218,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,29,218,312,0,0,0,0,0,289051,3141,172459,22176,
3.671,1.646,94.684,0,0,0,0,0,0,0,38,0,0.140,3.150,3.330,3458142208,1891667968,193961984,10586169344,0,0,0,0,0,0,0,1835008,1021571072,1310,2590,0,13184,348264,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,5369,6376,1628,0,0,0,0,0,289051,3141,169454,22176,
4.266,1.757,93.852,0.125,0,0,0,0,0,0,19,0,0.140,3.150,3.330,3443908608,1906130944,193961984,10586198016,286,187,2,0,8,0,0,1835008,1021571072,1367,3020,0,13216,348263,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1372,1433,5562,0,0,0,0,0,289051,3141,172985,22176,
3.783,1.892,94.325,0,0,0,0,0,0,0,19,0,0.130,3.100,3.310,3445448704,1904537600,193961984,10587299840,167,187,0,0,8,0,0,1835008,1021571072,1482,3396,0,13216,348274,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1306,1849,1416,0,0,0,0,0,289051,3141,172596,22176,
4.146,1.256,94.347,0.251,0,0,0,0,0,0,17,0,0.130,3.100,3.310,3445362688,1904623616,193961984,10587299840,194,0,0,0,0,0,0,1835008,1021571072,1137,1860,0,13216,348284,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,166,297,499,0,0,0,0,0,289051,3141,173007,22176,
3.899,1.006,94.717,0.377,0,0,0,0,0,0,15,0,0.130,3.100,3.310,3443924992,1905971200,193961984,10586341376,0,358,0,0,0,0,0,1835008,1021571072,1160,1872,0,13216,348283,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,266,248,136,0,0,0,0,0,289051,3141,172946,22176,
4.025,1.006,94.717,0.252,0,0,0,0,0,0,25,0,0.130,3.100,3.310,3444170752,1905725440,193961984,10586341376,348,0,1,0,0,0,0,1835008,1021571072,1175,1953,0,13216,348283,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,96,149,251,0,0,0,0,0,289051,3141,172886,22176,
3.396,2.390,93.962,0.252,0,0,294912,0,0,0,31,0,0.130,3.100,3.310,3445280768,1904603136,193970176,10586345472,517,0,0,0,8,0,14,1835008,1021571072,1323,3075,0,13216,348283,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,1298,1570,1431,0,0,0,0,0,289051,3141,172612,22176,
3.793,1.517,94.690,0,0,0,0,0,0,0,23,0,0.200,3.060,3.300,3445493760,1904390144,193970176,10586345472,396,446,0,0,8,0,0,1835008,1021571072,1551,3589,0,13216,348283,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,1286,1427,1565,0,0,0,0,0,289051,3141,172560,22176,
4.391,1.631,93.852,0.125,0,0,0,0,0,0,15,0,0.200,3.060,3.300,3466731520,1882038272,193970176,10587201536,0,0,3,0,0,0,0,1835008,1021571072,1291,2388,0,13248,348329,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,5710,6689,1514,0,0,0,0,0,289051,3141,167103,22176,
4.540,2.396,92.938,0.126,0,16384,7168000,0,0,0,39,0,0.200,3.060,3.300,3469008896,1879851008,193978368,10588409856,16226,6006,0,0,1,4,438,1835008,1021571072,1594,3685,0,13248,348341,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,541,1488,1349,0,0,0,0,0,289051,3141,166569,22176,
4.030,1.134,94.836,0,0,0,0,0,0,0,19,0,0.200,3.060,3.300,3469864960,1878847488,193978368,10588033024,995,292,0,0,0,0,0,1835008,1021571072,1148,1792,0,13248,348350,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,73,220,380,0,0,0,0,0,289051,3141,166324,22176,
3.509,2.005,94.236,0.251,0,0,696320,0,0,0,16,0,0.200,3.060,3.300,3469594624,1879105536,193986560,10587512832,86,106,0,0,8,0,38,1835008,1021571072,1358,3116,0,13248,348349,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1329,1652,1474,0,0,0,0,0,289051,3141,166331,22176,
9.962,4.035,85.876,0.126,0,0,245760,0,0,0,71,0,0.340,3.040,3.290,3508752384,1839915008,193994752,10598182912,5971,5719,0,0,40,0,22,1835008,1021571072,3275,14644,0,13216,348507,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,31960,33143,20494,0,0,0,0,0,289051,3141,156819,22176,
3.652,1.134,95.214,0,0,0,0,0,0,0,17,0,0.340,3.040,3.290,3509530624,1839132672,193994752,10597752832,167,187,0,0,0,0,0,1835008,1021571072,1231,1966,0,13216,348507,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,73,266,145,0,0,0,0,0,289051,3141,156628,22176,
3.885,1.128,94.862,0.125,0,0,0,0,0,0,15,0,0.340,3.040,3.290,3509760000,1838903296,193994752,10598010880,0,0,0,0,0,0,0,1835008,1021571072,1136,1876,0,13216,348507,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,36,140,373,0,0,0,0,0,289051,3141,156572,22176,
4.654,2.264,93.082,0,0,0,0,0,0,0,15,0,0.340,3.040,3.290,3535409152,1812418560,193994752,10599895040,0,358,0,0,0,0,0,1835008,1021571072,1400,3066,0,13248,348554,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,6,1,17,8,56,890,54,836,0,5606,9061,3114,0,0,0,0,0,289051,3141,150049,22176,
4.762,1.754,93.358,0.125,0,0,0,0,0,0,18,0,0.340,3.040,3.290,3533332480,1814319104,193994752,10600136704,78,106,0,0,8,0,0,1835008,1021571072,1408,3175,0,13248,348564,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,6,1,17,8,56,890,54,836,0,1474,1593,3641,0,0,0,0,0,289051,3141,150635,22176,
4.020,1.759,93.467,0.754,0,0,352256,0,0,0,24,0,0.390,3.010,3.280,3533258752,1814335488,194002944,10599071744,0,0,1,0,8,0,42,1835008,1021571072,1457,3261,0,13248,348563,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,6,1,17,8,56,890,54,836,0,1459,1678,1493,0,0,0,0,0,289051,3141,150574,22176,
5.157,1.887,92.956,0,0,0,0,0,0,0,36,0,0.390,3.010,3.280,3519934464,1827659776,194002944,10599071744,0,0,0,0,8,0,0,1835008,1021571072,1412,4159,0,13216,348576,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,6,1,17,8,56,890,54,836,0,1540,1479,4865,0,0,0,0,0,289051,3141,153827,22176,
3.774,1.384,94.717,0.126,0,0,0,0,0,0,15,0,0.390,3.010,3.280,3520704512,1826799616,194002944,10599161856,0,0,0,0,0,0,0,1835008,1021571072,1166,1964,0,13216,348578,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,6,1,17,8,56,890,54,836,0,6,249,115,0,0,0,0,0,289051,3141,153617,22176,
4.282,1.385,94.207,0.126,0,0,401408,0,0,0,33,0,0.390,3.010,3.280,3520405504,1827065856,194019328,10599178240,16345,6092,0,0,0,0,50,1835008,1021571072,1348,2917,0,13216,348578,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,193,227,379,0,0,0,0,0,289051,3141,153682,22176,
3.648,2.264,93.962,0.126,0,0,0,0,0,0,17,0,0.390,3.010,3.280,3511201792,1836875776,194019328,10598047744,995,126,0,0,8,0,0,1835008,1021571072,1374,3105,0,13216,348506,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,1661,1705,4136,0,0,0,0,0,289051,3141,156021,22176,
4.893,2.008,92.974,0.125,0,0,1024000,0,0,0,26,0,0.440,2.980,3.270,3511365632,1836711936,194031616,10599608320,817,671,0,0,9,0,32,1835008,1021571072,1596,3679,0,13216,348508,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,1499,2100,1893,0,0,0,0,0,289051,3141,156037,22176,
3.909,1.892,94.199,0,0,0,0,0,0,0,15,0,0.440,2.980,3.270,3331645440,2022055936,194031616,10593992704,0,0,0,0,0,0,0,1835008,1021571072,1252,2385,0,13248,347444,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,5473,6880,52148,0,0,0,0,0,289051,3141,201564,22176,
4.020,1.508,94.347,0.126,0,0,0,0,0,0,36,0,0.440,2.980,3.270,3331555328,2022141952,194031616,10592948224,0,0,0,0,0,0,0,1835008,1021571072,1197,1984,0,13248,347443,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,174,121,362,0,0,0,0,0,289051,3141,201308,22176,
4.425,1.391,94.185,0,0,0,0,0,0,0,13,0,0.440,2.980,3.270,3329646592,2023948288,194031616,10593050624,0,358,0,0,0,0,0,1835008,1021571072,1875,20161,0,13248,347463,0,0,6,57,12,10,59,0,1094,18,20,0,0,7,11,0,7,1,17,8,56,890,54,836,0,1357,2916,3314,0,0,0,0,0,289051,3141,201749,22176,
4.172,1.896,93.679,0.253,0,0,0,0,0,0,16,0,0.440,2.980,3.270,3331047424,2022453248,194031616,10593144832,70,0,0,0,8,0,0,1835008,1021571072,1432,3308,0,13248,347463,0,0,6,57,12,10,59,0,1092,18,20,0,0,7,11,0,6,1,17,8,56,890,54,836,0,1329,1582,1560,0,0,0,0,0,289051,3141,201384,22176,
3.899,2.264,93.208,0.629,0,0,1679360,0,0,0,22,0,0.490,2.940,3.250,3322957824,2030538752,194039808,10591039488,478,446,0,0,8,0,44,1835008,1021571072,1426,3795,0,13248,347393,0,0,6,57,12,10,59,0,1086,18,20,0,0,7,11,0,6,1,17,8,56,884,54,830,0,1393,1698,4647,0,0,0,0,0,289051,3141,203358,22176,
4.025,1.258,94.717,0,0,0,0,0,0,0,13,0,0.490,2.940,3.250,3290050560,2063425536,194039808,10583740416,0,0,0,0,0,0,0,1835008,1021571072,1233,1999,0,13216,347284,0,0,6,57,12,10,59,0,1076,18,20,0,0,7,11,0,6,1,17,8,56,874,54,820,0,223,541,8438,0,0,0,0,0,289051,3141,211390,22176,
3.904,1.008,94.962,0.126,0,0,0,0,0,0,17,0,0.490,2.940,3.250,3289767936,2063708160,194039808,10583740416,167,187,0,0,0,0,0,1835008,1021571072,1204,2026,0,13216,347284,0,0,6,57,12,10,59,0,1076,18,20,0,0,7,11,0,6,1,17,8,56,874,54,820,0,94,150,511,0,0,0,0,0,289051,3141,211456,22176,
5.063,1.899,92.911,0.127,0,0,10412032,0,0,0,45,0,0.490,2.940,3.250,3303178240,2050297856,194039808,10582433792,0,358,1,0,0,0,772,1835008,1021571072,1738,4223,0,13216,347266,0,0,6,57,12,10,59,0,1076,18,20,0,0,7,11,0,6,1,17,8,56,874,54,820,0,6380,9131,2953,0,0,0,0,0,289051,3141,208182,22176,
4.756,2.003,93.242,0,0,0,0,0,0,0,35,0,0.490,2.940,3.250,3303424000,2049589248,194039808,10583154688,12863,4742,0,0,8,0,0,1835008,1021571072,1417,4070,0,13216,347271,0,0,6,57,12,10,59,0,1076,18,20,0,0,7,11,0,7,1,17,8,56,874,54,820,0,1357,1602,1599,0,0,0,0,0,289051,3141,208198,22176,
4.015,1.757,94.103,0.125,0,0,1040384,0,0,0,20,0,0.530,2.910,3.240,3304198144,2048815104,194043904,10582892544,6163,1192,0,0,8,0,18,1835008,1021571072,1517,3479,0,13216,347271,0,0,6,57,12,10,59,0,1076,18,20,0,0,7,11,0,7,1,17,8,56,874,54,820,0,1466,1663,1554,0,0,0,0,0,289051,3141,207820,22176,
4.277,1.635,94.088,0,0,0,0,0,0,0,19,0,0.530,2.910,3.240,3304841216,2048077824,194043904,10583244800,1202,646,1,0,0,0,0,1835008,1021571072,1133,1917,0,13216,347281,0,0,6,57,12,10,59,0,1076,18,20,0,0,7,11,0,7,1,17,8,56,874,54,820,0,242,306,284,0,0,0,0,0,289051,3141,207640,22176,
3.522,1.258,95.094,0.126,0,0,0,0,0,0,15,0,0.530,2.910,3.240,3306647552,2046271488,194043904,10584043520,0,0,2,0,1,0,0,1835008,1021571072,1159,1912,0,13216,347282,0,0,6,57,12,10,59,0,1076,18,20,0,0,7,11,0,7,1,17,8,56,874,54,820,0,464,660,268,0,0,0,0,0,289051,3141,207199,22176,
3.764,1.506,94.605,0.125,0,0,1138688,0,0,0,21,0,0.530,2.910,3.240,3309191168,2043719680,194043904,10584301568,326,252,0,0,0,0,14,1835008,1021571072,1207,1984,0,13216,347281,0,0,6,57,12,10,59,0,1077,17,20,0,0,7,9,0,7,2,17,8,56,874,54,820,0,422,823,927,0,0,0,0,0,289051,3141,206579,22176,
4.430,1.519,94.051,0,0,0,0,0,0,0,53,0,0.530,2.910,3.240,3309363200,2043535360,194043904,10582740992,0,1278,0,0,8,0,0,1835008,1021571072,1389,3090,0,13216,347282,0,0,6,57,12,10,59,0,1078,17,23,0,0,7,9,0,7,2,20,8,56,874,54,820,0,1479,1523,1668,0,0,0,0,0,289051,3141,206405,22176,
3.909,1.765,94.073,0.252,0,0,286720,0,0,0,19,0,0.490,2.860,3.220,3309539328,2043346944,194056192,10583265280,1211,920,2,0,7,0,42,1835008,1021571072,1287,3092,0,13216,347300,0,0,6,57,12,10,59,0,1078,17,23,0,0,7,9,0,7,2,20,8,56,874,54,820,0,1395,1528,1466,0,0,0,0,0,289051,3141,206485,22176,
3.774,1.761,94.465,0,0,0,0,0,0,0,20,0,0.490,2.860,3.220,3322769408,2029228032,194056192,10584154112,1211,920,0,0,1,0,0,1835008,1021571072,1501,2762,0,13216,347339,0,0,6,57,12,10,59,0,1078,17,23,0,0,7,9,0,6,2,20,8,56,874,54,820,0,5406,6489,1004,0,0,0,0,0,289051,3141,203038,22176,
3.518,1.508,94.849,0.126,0,0,0,0,0,0,16,0,0.490,2.860,3.220,3323334656,2028486656,194056192,10584072192,0,920,0,0,0,0,0,1835008,1021571072,1065,1819,0,13216,347339,0,0,6,57,12,10,59,0,1078,17,23,0,0,7,9,0,6,2,20,8,56,874,54,820,0,6,246,115,0,0,0,0,0,289051,3141,202857,22176,
4.293,1.263,94.444,0,0,0,0,0,0,0,15,0,0.490,2.860,3.220,3323830272,2027986944,194056192,10584334336,0,0,0,0,0,0,0,1835008,1021571072,1069,1823,0,13216,347349,0,0,6,57,12,10,59,0,1078,17,23,0,0,7,9,0,6,2,20,8,56,874,54,820,0,373,327,262,0,0,0,0,0,289051,3141,202936,22176,
3.639,1.380,94.856,0.125,0,0,0,0,0,0,16,0,0.490,2.860,3.220,3323670528,2028056576,194056192,10585473024,119,358,2,0,8,0,0,1835008,1021571072,1289,3046,0,13184,347346,0,0,6,57,12,10,59,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1388,1873,1460,0,0,0,0,0,289051,3141,202752,22176,
3.919,1.391,94.437,0.253,0,0,704512,0,0,0,61,0,0.610,2.850,3.220,3321348096,2030387200,194088960,10585432064,167,187,0,0,0,0,92,1835008,1021571072,1341,2501,0,13184,347344,0,0,6,57,12,10,59,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,631,759,1673,0,0,0,0,0,289051,3141,203838,22176,
4.025,2.767,93.082,0.126,0,0,0,0,0,0,59,0,0.610,2.850,3.220,3319906304,2031792128,194088960,10584420352,23876,5900,0,0,8,0,0,1835008,1021571072,1473,3926,0,13152,347344,0,0,6,57,12,10,59,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,675,1051,1129,0,0,0,0,0,289051,3141,203727,22176,
4.156,1.385,94.458,0,0,0,0,0,0,0,25,0,0.610,2.850,3.220,3319648256,2032050176,194088960,10584420352,3705,0,0,0,0,0,0,1835008,1021571072,1136,1881,0,13152,347354,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,186,135,1177,0,0,0,0,0,289051,3141,203727,22176,
5.157,2.138,92.579,0.126,0,0,7995392,0,0,0,14,0,0.610,2.850,3.220,3301457920,2050154496,194093056,10584244224,0,0,1,0,1,0,518,1835008,1021571072,1443,3286,0,13184,347394,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1278,3525,6810,0,0,0,0,0,289051,3141,207895,22176,
4.523,1.759,93.593,0.126,0,0,0,0,0,0,19,0,0.610,2.850,3.220,3301728256,2048897024,194093056,10585489408,167,545,0,0,9,0,0,1835008,1021571072,1389,3225,0,13152,347402,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1740,1550,1669,0,0,0,0,0,289051,3141,207840,22176,
3.764,1.506,94.605,0.125,0,0,0,0,0,0,29,0,0.560,2.800,3.200,3301847040,2048974848,194093056,10584768512,1046,930,0,0,0,0,0,1835008,1021571072,1339,2104,0,13152,347401,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,48,283,175,0,0,0,0,0,289051,3141,207733,22176,
4.025,1.509,94.340,0.126,0,0,860160,0,0,0,46,0,0.560,2.800,3.200,3304079360,2046734336,194101248,10586341376,0,0,0,0,8,0,24,1835008,1021571072,1428,3119,0,13152,347413,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1619,1967,1862,0,0,0,0,0,289051,3141,207312,22176,
3.544,0.759,95.696,0,0,0,0,0,0,0,15,0,0.560,2.800,3.200,3303985152,2046734336,194101248,10586435584,0,0,0,0,0,0,0,1835008,1021571072,1087,1830,0,13152,347413,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,72,113,492,0,0,0,0,0,289051,3141,207312,22176,
3.279,1.261,95.334,0.126,0,0,0,0,0,0,15,0,0.560,2.800,3.200,3289493504,2061221888,194101248,10585133056,0,0,0,0,0,0,0,1835008,1021571072,1141,1905,0,13152,347412,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,5,2,17,7,56,874,54,820,0,29,318,5218,0,0,0,0,0,289051,3141,210849,22176,
4.918,2.018,93.064,0,0,0,0,0,0,0,38,0,0.560,2.800,3.200,3289190400,2061520896,194101248,10585395200,16305,5754,0,0,8,0,0,1835008,1021571072,1492,3910,0,13152,347422,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1513,1667,1591,0,0,0,0,0,289051,3141,210987,22176,
